"category_id","category_name"
183182,Decoupage Tissue Paper
35680,Advertising-Print
4042,Other Flags & Pennants
184224,Sponge Mop Refills
103968,Jamaica
173598,PRC (1949-Now)
10809,Orange Crush
80118,South West Africa (until 1990)
810,Eastern
69661,Medals & Ribbons
182195,Other Engine/Exhaust/Fuel Sys.
19171,"Dishes, Tea Sets"
185128,Metalworking Fluids & Coolants
179011,Canopies & Shelters
12587,Owls
156283,Reproductions
162226,Tanzania
46291,Perches
176986,Canopies & Netting
260298,Linear Rings & Seals
60594,Display Cases
162137,Tokens: Tax
181886,LED Accessories
172036,eBay Gift Cards
123475,Lubrication & Cleaning
183145,Polishing & Creasing Tools
179790,Corner Supplies
179325,Inauguration & Political
60402,Black & White
3109,Needlepoint Kits
73550,Lost in Space
104661,Apparel
123800,Qatar
2008,Apparel
165807,Colorado
261331,Sealed Trading Card Packs
162157,Afghanistan
111257,Protective Gear
31016,Patterns & Instructions
158971,Men
51168,Firewall & VPN Devices
11166,Other Office Bulk Blank Media
183305,Ceramic Clays
183803,Ultrasonic Pest Repellers
10871,Butterflies & Moths
39695,Montana
263526,Gel Blaster Guns
50814,Carabiners & Hardware
158937,Golf Visors & Hats
260175,Shears & Nibblers
157002,Movies
181044,"Rodenticides, Baits & Bait Stations"
184271,Address & Shipping Labels
58717,Dance & Electronica
57920,Hair Accessories
16204,Toner Cartridges
73535,Conklin
258052,Waterjet Cutting Machines
95075,Sausage Stuffing Machines
163272,Plates & Chargers
184237,Ladder Accessories
182205,Helicopters
152361,Ballroom
118864,Rakes
50720,Bullmastiff
107965,Storage & Empty Containers
165282,Petit Basset Griffon Vendéen
104008,Flags & Banners
3380,Proof/Prooflike Sets
259192,Strippers & Removers
63864,Skirts
44111,Fantasy
263081,Protectors
108884,Dog Houses
182902,Gas Welding Torches
183904,Other Safety Signs & Traffic Control
181763,Roller Chain Sprockets
184296,Other Cleaning Equipment
179330,Bangladesh
79839,Signal Processors
41182,Tactical Axes & Hatchets
104019,"Mugs, Cups & Steins"
165721,Other Vegetation Fossils
39676,Delaware
38035,"1950-59"
259302,Heat Shrink Tubing
258502,Other Sweets
104945,Posters
261876,Other Parts
261871,Morin Khuurs
184653,Other Air Tools
13994,"1900-39"
259318,Cameras
77641,Pumps (Water)
43330,Custom & Handmade
22700,Cleaning Supplies
4120,Tobacco Cards
257804,Cheek Retractors & Mouth Props
3149,Other Personal Development
182165,Bridges & Tailpieces
261675,Other Dinnerware & Serveware
41417,Flangers
63994,Dental Curing Lights
159116,Men
60167,Indy
97138,Lineman's Handsets/Butt Sets
260462,Refrigeration Tubing Tools
3489,Germany & Colonies
1304,Other Trade Show Displays
13762,Rugs & Textiles (Non-Navajo)
36071,Other Current Field Gear
262428,Cartridges & Needles
66788,Live Invertebrates
257,Other Coins of the World
170086,Collectors' Guides & Books
97658,Network Analyzers
177002,Planers
67422,Toothpaste
104975,Posters
185274,Microscope Camera & Lens Adapters
164126,Merchandise & Promotional
13626,Cardinals
122341,Umbrellas
170080,Motherboard Backplates
90641,Bulgaria
171208,Manuals & Guides
258098,Wire Scratch Brushes
48093,Candle & Soap Botanicals
104702,Apparel
63853,Bras & Bra Sets
260422,Underfloor Heating Systems
37976,Percussion
10865,Other Cow Collectibles
125228,Canvas Stretcher Bars & Frames
117029,Safety Gates
131494,Hard Drive Cooling
57916,Sweatshirts & Hoodies
50129,Photos
57988,"Coats, Jackets & Vests"
56172,Cables & Adapters
1306,Other Tickets & Experiences
170416,Crepe Makers
182910,Electrode Drying Ovens
155352,Robes & Textiles
159145,Women
109420,Price Tags
92090,Welding Helmets
30087,Other Flash Lighting
20177,"Mugs, Cups & Steins"
10900,Paint by Numbers Kits
162173,Haiti
165960,Retired
73187,Ascension Island
258497,High Volume Coffee Machine Urns
185038,Instant Coffee
3118,Sewing Machines & Sergers
48703,Batteries & Chargers
165583,Spears & Spear Heads
776,Other Slot Cars
3471,"Collections, Lots"
18931,Golf Tees
171837,Screen Protectors
29419,Gordon Setter
140041,Men
66886,Cultivators
104956,Posters
41267,Stamp Collections & Mixed Lots
180921,Airbrush Tanning Systems & Kits
66524,Alice in Wonderland
257810,Dental Cements
177828,Tires
33013,Moody Blues
27912,Air Pumps
88667,Light Stand & Boom Accessories
101426,Egg Cups
177070,Egg Poachers
4087,Surveying Equipment
165196,Coasters
24087,Casual Shoes
163788,Etching Supplies
183618,Category 16
80113,British Guiana (until 1966)
259174,Garage Door Keypads
70992,Vestments
160721,Hand Embroidery Hoops & Frames
20349,"Cases, Covers & Skins"
40966,Makeup
73197,Cook Islands (until 1965)
183701,Macramé Tools & Accs
27282,Photos
60298,"1980-89"
116101,Attire
183610,Category 5.13
183070,"Cases, Covers & Skins"
167155,Tunisia
10840,Fox Terrier
156326,Furniture
259303,Strut Channel Accessories
260822,Memory ICs
14081,Hand Mirrors
146901,Korea
83931,Palettes
166707,Reproductions
258436,Self-Centering Vises
61091,"Badges, Pins & Buttons"
123797,Kuwait (1961-Now)
3416,Fractional Currency
58289,Radiation Detectors
181198,Upright Pianos
51018,Wedding Supplies
155201,Outerwear
13957,Original Period Items
71123,Birds
261713,Lamps
13973,Documents & Maps
2325,"1960-69"
98625,Watch Batteries
104931,Kid Rock
183404,Hoof Rasps & Farrier Tools
31682,BBs
162978,Tsuba
168244,View-Master
3899,Vintage (Pre-1970)
45158,Switzerland
932,Transistor Radios
63616,"Maritime Bells, Whistles & Horns"
258300,Straight Knife Cutting Machines
10891,Mice
258536,Draft Beer Parts & Accessories
259007,Commercial Broilers
108383,Guest Books
163886,Current Releases
73962,Smithing Equipment
66998,HVAC & Refrigeration: Gauges & Probes
46535,Corded Scrubbers & Buffers
66997,Refrigerant Scales & Meters
261012,Chainsaw Accessories
258138,PSA Discs
258669,Rolled Ice Cream Machines
42425,Other Cell Phone Accessories
73471,Plates
35670,Plates
37922,Boxes
165307,Mountain Lions
181275,Hulusis
257898,"Laminating Rolls, Sheets & Pouches"
13546,Ford
83893,Bead Storage & Jewelry Display
259066,"Cutting Edges, Box Blade Parts & Shanks"
150139,Infrared & Convection Ovens
260424,Duct Mounted Air Purifiers & Media Cleaners
35965,White Star & Titanic
258562,Commercial Bread & Loaf Pans
155249,Salwar Kameez
85997,"Kravitz, Lenny"
95161,"Manuals, Handbooks & Catalogs"
165681,Holy Water Fonts
40605,Seeds & Bulbs
3509,George V
82594,Sound Therapy
969,Other Desktop Collectibles
156516,Antique & Vintage
65176,Hong Kong (until 1997)
4740,Asian
260878,Paint Sprayer Parts
108866,Wood Items
47239,Grips
13986,Pre-1920
95143,American Vehicles
405,Other Girl Scout Collectibles
16516,Other Russ Stuffed Animals
53596,Mugs & Coasters
29948,"Stands, Mounts & Holders"
261988,Bracelets & Charms
10876,Snakes
181889,Vacuum Fluorescent Displays
164053,Mudvayne
39708,South Dakota
114234,"Boots, Booties"
124616,Portable Air Conditioners
185272,Magnetic Stir Bars
183440,Card Storage Boxes & Dividers
171858,Chargers & Charging Docks
167989,Canada
50549,Connectors & Terminals
3453,Elongated Coins
177837,Kickstands
158966,Women
46304,Scissors & Fur Clippers
60348,"1950-59"
44079,Exercise Mats
105042,Styx
183896,Sign Stands
183784,Bug Zappers
172029,Lip Plumper
3097,Other Floral Craft Supplies
35969,Lighters
66743,Play Table & Chair Sets
119029,Clarinets
181919,Electrical Enclosure Accessories
34017,Cross Stitch Kits
184090,Diffusion Pumps
262377,Gravy Boats
48824,Army
183120,Fabric Dyes
171189,Price Guides & Publications
11163,DVD-R Disks
260332,Other Watch Accessories
260823,Fuses & Links
261054,Cups & Mugs
260078,R-134a
10896,Tigers
177852,Jersey Sets
173589,Draped Bust (1796-1805)
46575,Air Tool Accessories
13714,Ashtrays
28133,Other Leather Tools
149945,Silver Certificates
257897,Load Binders
177872,Jacket & Pant Sets
109695,Anti-Static Bags
185118,Security Camera Power Supplies
64588,Media Cases & Storage
183758,Caulking Tips & Caps
258493,Chocolate Tempering Machines
164015,Eurythmics
4117,Match Holders
41201,Gourds
261781,Scoring Equipment
121277,Card & Literature Stands
177793,Claw Care
177068,Icing Bags
168117,"Badges, Pins & Buttons"
104968,Other Rock & Pop Artists N
35738,Bears
156382,Posters & Prints
183378,Seat Savers
887,Other Shaving Collectibles
95136,Hubcaps & Hub Nuts
149958,Audio/Video Transmitters
104409,Photographs
117016,Baby Scales
53594,Mounted
165815,Illinois
180940,Ear Plugs
259299,Electrical Conduit
30082,Studio Reflectors
108719,"Classical, Opera & Ballet"
11669,Crucifixes & Crosses
31287,"Eyeglass Straps, Cords & Grips"
36083,Pins
987,Other Western Americana
179184,Rice Cakes & Corn Cakes
258355,Tapping Head & Holders
163560,Hair Accessories
67046,Welding Goggles
116114,Kits
103961,Brazil
4040,Helmets
64822,Photographs
99969,Collector Plates
258345,Broach Tool Holders
184132,Globe Valves
122691,Dimensional Adhesives
261067,Watches
184030,Filter Cartridges & Elements
1224,Winter
260279,Bearing Heaters
260854,Drywall Plaster & Joint Compounds
86720,Directional Antennas
13772,Other Hinduism Collectibles
179332,Georgia
260742,Water Bottle Cages
179203,Paper Towels
2648,Reproductions
175756,Fireplaces
184267,Other Envelopes & Mailers
168216,Amazing Animals
260329,Chains & Fobs
182051,Corsets & Girdles
26424,Other Wholesale Toy Lots
158728,"15mm"
159694,Biodiesel Equipment
178104,Category 17
60278,Pre-1940
95112,Diecast & Toys
156232,Norwich Terrier
50763,"Belle, Beauty & The Beast"
183178,Other Cutting Tools
260553,Stove Fans
180952,Cold & Hot Packs & Wraps
35944,US: Georgia
155253,Middle East
141151,Proof Sets
50939,Candy & Bulk Vending Machines
807,American
181024,Garden Waste Bags
165198,Tableware
176998,Sexual Remedies & Supplements
48635,Surveillance Monitors & Displays
954,Other Crocheting & Knitting
95272,Punkies
102424,Wedding Cake Stands & Plates
32722,Southern Comfort
13561,Datsun & Nissan
261597,Other Barware
22689,Lights & Reflectors
165560,Presidential Candidates
59347,Pants
184041,"Other Pipe, Hose & Tubing"
29917,Photos
701,Publications
29935,Posters
184148,Other Valves & Manifolds
259696,Mixed Lots
13646,Donkeys & Mules
103430,Armoires & Wardrobes
4124,Other Railroadiana Hardware
258680,Disposable Bowls
29452,Kimonos
20563,Pillows
28128,Ready to Paint Items
258234,Paint Mixers
797,Clocks
94861,Electronic Dictionaries & Translators
29420,Great Pyrenees
11752,Other Heavy Equipment Attachments
31693,"Other Baits, Lures & Flies"
182903,Gas Cutting Torches
46744,Engraving
86956,Pins & Wings
20713,Refrigerators
183918,Toggle Bolts
183185,Stencils & Templates
86928,Mirrors and Plaques
259248,Trim Accessories
71388,Slit Lamps
162160,Jordan
50134,Wholesale Lots
35876,"Prints, Posters"
1541,County & State Fairs
95160,Bandanas & Scarves
183124,Glue Guns & Sticks
41404,Metronomes
104224,Medical Thermometers
164125,Reproductions
35739,Pigs
60343,"2000-Now"
185148,Digital Static Phase Converters
98466,World Maps
175757,Window Film
181374,Pants & Shorts
50344,Costumes
20936,Candles & Candle Holders
175635,Wigs & Hairpieces
163553,Fans & Parasols
175652,Uniforms
257849,"Orthodontic Ligatures, Elastics & Power Chains"
10903,"Pourers, Stoppers"
37846,Blue Jays
164008,Dir En Grey
258832,Conveyor Dishwashers
11957,Capped Bust (1809-37)
35808,Bears & Dolls
163893,Reproductions
12563,Italy
181781,Shaft Adapters & Bore Reducers
60403,Color
164119,"1950-59"
158445,"Rings, Pendants & Jewelry"
163588,Socks
145987,Balls & Balloons
55418,Dumbo
166725,Ornaments
260794,Tattoo Machine Parts
259128,Storage Bags
260264,Drive Reactors
29432,Other Fairy Collectibles
182185,Quadcopters & Multicopters
184358,Disc Golf Sets
258489,Commercial Juicers
177824,Shifters
166682,Indonesia
14014,Tricks
35684,Signs
104037,Knives
260875,Industrial Coatings & Sealants
22966,Acoustic Electric Guitars
20657,Aprons
22422,Incunabula
258170,Fasteners
21230,Goggles & Sunglasses
11809,Other Process Engineering Equipment
258173,Welding Circuit Boards
260287,Miter Gears
28124,Pottery Wheels
166800,Dioramas
141482,Pool & Spa Thermometers
149924,Two Cents
72041,Pins
11740,"Play-Doh, Modeling Clay"
27268,Balls
262009,Findings & Stampings
185206,Fiber Lasers
20715,Other Major Appliances
161015,Lawn Rollers
70810,Hats & Headwear
2009,Concert & Movie Memorabilia
165667,Amulets & Pendants
13733,Gumball
122829,Routers & Joiners
183929,Split Rivets
184251,Cold Packs
260780,Dental Guards
165285,Mixed Breeds
90696,Magic Lantern Slides
262317,Other Parts & Accs
41396,Cornets
116110,Books
258852,Wine
63505,Flasks
258224,Air Filtration Systems & Dust Collectors
163952,Posters
182164,Bows
86920,Bookends
66531,Marine Corps
10890,Moose
181394,Kids'
260183,Polishing & Buffing Pads
157032,Primitive Hooking Tools
50305,Imaginext
156445,Reproductions
103977,International Patches
65154,"Collections, Lots"
184501,Medical Carts & Stands
183623,Category 21
71157,Feednecks & Elbows
181006,"Mushrooms, Spawns & Kits"
258623,Commercial Mixers
258019,Sour & Sherbet
13618,B.F. Goodrich
101975,Power Supplies
53059,Animal Health & Veterinary
102501,Rose Quartzs
182006,Data Acquisition Modules
30088,Other Lighting & Studio
184172,Conveyor Rollers
159064,Wheels
47925,Hair Removal Creams & Sprays
178887,Air Pistols
258018,Gums & Breath Mints
36270,Batting Helmets & Face Guards
105046,Killers
57589,Tattoo Complete Kits
165273,Quail
261071,Action Figures Parts
258471,Back Bar Liquor Display Shelves
74051,Goggles
71089,Softball-Fastpitch
261677,Chopsticks
184111,Rupture Discs
258146,Sharpening Stones
122473,Albania
178197,Category 6
18646,Duvet Inserts
168867,Lanterns
181786,Fiber Optic Sensors
35721,Budweiser
165478,Signs
68030,Signal Boosters
177808,Brakes
260987,Tracksuits & Sets
184169,Other Conveyor Systems
160657,Other Handcrafted Home Accents
27263,Index Cards
173614,Kuwait
103972,Portugal
2034,Other Outdoor Décor
51288,Laser Drums
182156,Ligatures & Caps
51028,Pretend Play & Preschool
181960,Piercing Probes
10834,Cocker Spaniel
31492,Audio Cables & Adapters
4155,Sets
14002,Pelikan
39669,Alabama
260192,Wire Cup Brushes
48647,Record Players/Home Turntables
85991,"Simon, Paul"
260197,Air Pressure Regulators
258646,Air Curtains
178984,Garden Sprayers
105889,Dishes & Coasters
183473,"40K Miniatures"
16214,Trumpets
180235,Tablet & eBook Reader Parts
181790,Sensor Mountings
33008,"Joplin, Janis"
894,Inks
86932,"Goblets, Glasses, Mugs"
99319,Ink Refills & Kits
104059,Helicopters
258398,Toggle Clamps
163526,Hats
86931,Cards
184331,Rotary Extractor Attachments
26384,Balloons
73404,"Lithographs, Posters & Prints"
179375,Zimbabwe (1965-Now)
260116,HVAC & Refrigeration Pressure Switches
183605,Category 5.8
142503,Tokens: Hard Times
261765,Mouth Guards
179348,Papua New Guinea (1975-Now)
177858,Vintage Bicycles
258158,Drill Bit Storage
162066,Hockey
258564,Commercial Muffin & Cupcake Pans
165486,"Pins, Buttons & Badges"
185173,Acoustic/Traditional Stethoscopes
146243,House Training Pads
150019,Jewelry
260172,Miter Saws
48758,Bed & Bath
258135,Flap Discs
280,Magazines
71283,Bathroom Sinks
258526,Water Filtration Parts & Accessories
66946,Heat Sinks
60358,"2000-Now"
179832,Socks
35697,Labels
111855,South Australia
165216,Brach’s
165842,South Carolina
14011,Pre-1970
181415,Other Outdoor Survival Gear
29830,Sensa
35671,Taco Bell
261706,Handheld Blenders
53557,Boots
69666,Books & Publications
157802,Pond Water Treatments
14045,Other Vintage Auto Posters
42284,Sanders
41200,Styrofoam Forms
262319,Aircraft
259246,Trim
150048,Pin Backs & Brooch Components
104960,Posters
50903,Mortar & Concrete Mixers
163978,Alkaline Trio
258298,Laser & Ultrasonic Cutting Machines
37637,Toilet Seats
151733,Mexico
183893,Pipe Markers
156465,Lighters
388,Other Breyer Model Horses
159878,Emergency Alert Systems
13937,Chrome
39498,Perfume
145838,Paraguay
162169,Barbados
3387,Five Cents (1922-Now)
181442,Garden Incinerators
14990,Home Speakers & Subwoofers
182940,Graphite Sheets
156419,Books
141577,Training Aids
261058,Lamps & Lighting
44113,Adventure Modules
31711,Binoculars
259244,Siding
74312,Speed Controllers
95148,Alaska Airlines
60287,Hats
35991,Shaving Sets
165266,Other Collectible Ads
3398,Threepence
177868,Coats & Jackets
182213,Other RC Parts & Accs
75567,Other Embroidery
260432,Plenum & Filter Boxes
157158,DJ Equipment Packages
10884,Foxes
104990,Posters
